mask,soln_count
21990251696129,300
11132572278785,300
172100749313,300
17626847774725,300
17448371211,300
8592168193,300
4535487693841,300
2336464307721,300
9210700033,300
8950795739137,300
141870235669,300
35193230729984,301
52785703026688,301
35192981160200,301
35296041246980,301
35193566012160,301
35270405785602,301
43989206042880,301
46179488895490,301
17609634613761,301
154621186053,301
8937826948609,301
17669562564629,301
169938947,301
210587750401,301
4535638560769,301
210453991425,301
55010209628176,302
35360734191620,302
39616797216770,302
35184542027778,302
17601330937857,302
8800388130049,302
2199560258579,302
17600794854409,302
37383397706242,303
37520836661760,303
37383414481160,303
46179505406216,303
39685497882880,303
52811219927048,303
39685497815824,303
39617046778116,303
37383414224128,303
39651206365440,303
39583090868226,303
35270405783562,303
17592488361993,303
21990501255681,303
180407500817,303
8942122042377,303
4398584562691,303
155155695113,303
2405181687305,303
4535621779477,303
77460406545,303
4535638556689,303
17678236385297,303
137741468169,303
39582687363090,304
37383664107530,304
35322113303040,304
37383680819218,304
58308744454144,304
39617315217668,304
36361193137154,304
43989122287872,304
35261815787776,304
35261815721990,304
35201688277252,304
43989206040586,304
39583107514624,304
35270422431746,304
35330670071808,304
35261698803968,304
46179505668106,304
137474932745,304
26396869267969,304
146566025729,304
17609368275457,304
21990234918917,304
8942138951681,304
17630840754721,304
8937827009545,304
4295099435,304
8925614337,304
154688033281,304
21990301761557,304
73149841665,304
21990903775249,304
19791880519689,304
19791345745937,304
154887786501,304
35193230788610,305
36283919634434,305
43989072093440,305
35223295295498,305
39616780435986,305
36352636748818,305
37383680558098,305
35261748609046,305
35257387127040,305
19825571266577,305
19825570087457,305
21990769566721,305
19859945554953,305
146632876545,305
17610037137409,305
141870239749,305
17600928022561,305
28587302851073,305
35257386934528,306
35223563735042,306
35227590336514,306
55010478006784,306
39616797217024,306
37383731028224,306
36293077630986,306
46179572254976,306
35188669743114,306
37383398035712,306
35201552617760,306
35193230991620,306
73014510611,306
17601312924673,306
17596749583361,306
146047763465,306
8937894187009,306
1245876062209,306
146649645073,306
21990853320705,306
142136582657,306
21990233149473,306
142003011601,306
154621444117,306
39651138341378,307
39582420961286,307
35223563730954,307
35192962090026,307
35193499028736,307
43980498801666,307
43989122162948,307
37383531724818,307
40750783926274,307
43989206044674,307
37383932809218,307
35201837699074,307
17600776241705,307
17600778342405,307
19791763210257,307
189247066113,307
23124640796673,307
17635405201413,307
21990769501185,307
17601380024337,307
17600845318145,307
17678219608585,307
26405609930761,307
8937827471365,307
37452115150850,308
35193230723332,308
35192964382996,308
35253125390596,308
39651155116042,308
35227859746818,308
35227590270978,308
39754219393028,308
37418023522564,308
37486491345152,308
46179506193410,308
43989122228226,308
35189271175170,308
35261748609800,308
35193031231494,308
43997728866568,308
36352770969602,308
39582554919680,308
37383932743940,308
17600777290273,308
214765404169,308
17626581434389,308
17592756540417,308
17597018018817,308
8942122042385,308
141736019473,308
8804699735305,308
8942189084689,308
8950846197761,308
8937962209793,308
21990368870921,308
17610037002769,308
11132706230273,308
17596750045185,308
4604205470209,308
17597018411013,308
4535488088069,308
26405476241409,308
39582687363082,309
39651155120384,309
39616780568832,309
37418292093184,309
37417773957138,309
35261682615298,309
35184474918914,309
35193297707010,309
35188803436554,309
35330686717952,309
21990786473985,309
17627116212737,309
142002422801,309
154904036361,309
19791228175377,309
8659276033,309
21990903775241,309
146165203465,309
17596750106625,309
17601331200001,309
35189205303298,310
54975583752704,310
43997645242644,310
38482909070346,310
35188669154826,310
35202088830474,310
39582754144532,310
36369917280520,310
35270272092416,310
4535485729313,310
22093311838209,310
22093328556033,310
22024609071153,310
154954369537,310
17592890761217,310
11132689451013,310
77460406291,310
11132555886601,310
39617316389120,311
43984760079882,311
35201551963428,311
43984827322624,311
39583039365376,311
35257520824322,311
43997780377856,311
37452249039124,311
37383932879104,311
40750650233088,311
35261682024716,311
17597018153473,311
11132555493905,311
137741207557,311
10075993278465,311
22093311778821,311
137741009929,311
142069530641,311
146095997481,311
13331645600257,311
141736607753,311
146297856005,311
36283919634688,312
35218767544338,312
35227606976514,312
35188935628032,312
35193032343554,312
35189002735872,312
37383464555010,312
35202224226306,312
37452250218498,312
36293145788418,312
37383664369674,312
43984760737794,312
17592488364033,312
17592219930657,312
17592488296977,312
180657201153,312
17609368146945,312
19791763997697,312
21990836666385,312
17601111531525,312
146180931617,312
146297987073,312
17669512757265,312
17592773775361,312
35261681763080,313
35193247498250,313
35296041371650,313
35227858764048,313
52819776244224,313
37486474564098,313
35356472775168,313
36283919369234,313
35201570833426,313
35189271105538,313
35257453774850,313
36293077635074,313
35193098338580,313
35321847287808,313
35202089484560,313
37452115476744,313
43989055570196,313
37383949520898,313
11132572274689,313
19825587914753,313
19825586864161,313
2336730715137,313
77310592257,313
85899482115,313
17669495457297,313
17609634354689,313
17600845250577,313
2336797820929,313
4535821009425,313
11132622344197,313
9211740417,313
21990369005569,313
4604339163649,313
17600776572961,313
17601313447937,313
17609634882049,313
37452115152898,314
39582687300352,314
39651138343426,314
35184674341386,314
35261681770756,314
43997645112584,314
35189272150018,314
35261748609292,314
39583089754122,314
57174873739264,314
43997645504788,314
21990769754121,314
4570113640453,314
8925609995,314
11132622342149,314
22059087429633,314
223472648201,314
8937961165313,314
17669629673993,314
17601447068177,314
17592757067777,314
13331579015681,314
35184674341640,315
57208965496864,315
35287484862978,315
36283919373314,315
35189203932420,315
35188669812738,315
43989072347154,315
8976481722369,315
17635153543201,315
1100082054155,315
17669496505857,315
19791278510085,315
17601128308737,315
4604340338689,315
35192964452608,316
35253125451778,316
35270271832320,316
35192964383242,316
46316927584768,316
52777128829440,316
35261681764612,316
35223028959234,316
39617046913280,316
37418023526914,316
37418023527168,316
52811219862024,316
35193230599424,316
35192962155816,316
48378511623690,316
35193566011906,316
37452250218752,316
35184943104010,316
39582955995912,316
46179488895744,316
137741206033,316
176362229761,316
5669625270273,316
22093311770637,316
142002488329,316
17665200620561,316
210453529617,316
4466767168515,316
17609919570945,316
21990837649409,316
4604272115721,316
214815473685,316
73149775875,316
146431543809,316
17601448116737,316
8950846067201,316
86033563925,316
146716758017,316
22059103031297,316
17665201082369,316
35193247500544,317
52811219927056,317
35227858768128,317
35360734185476,317
35188935623952,317
35257403315456,317
46179555614976,317
39651290120448,317
35270422433794,317
39582956060682,317
52793757405184,317
17600778340865,317
137474867721,317
2371090522113,317
180390732289,317
146297394177,317
8813273031937,317
2199561307139,317
21990836600841,317
8675919875,317
154755272705,317
142002880533,317
35193230790658,318
37486474563844,318
39651139257600,318
39582754209810,318
35193031362816,318
35270338674952,318
36361327347714,318
35193098340612,318
37383664374016,318
35193230983444,318
17609366180385,318
8950728888321,318
172100682249,318
8942121911825,318
146632998929,318
11132622475265,318
17601447202817,318
19791746826249,318
4535754426881,318
154904563713,318
39582420960008,319
57208965431840,319
39754485727760,319
37417757184260,319
37418308730898,319
35261748611078,319
46179572252690,319
36361327347968,319
43989206040840,319
35253125714176,319
35189205631232,319
36283919896578,319
35257403834632,319
154619089441,319
4535487827973,319
19791211463697,319
2267742864649,319
1168264659979,319
8942138688529,319
137808125953,319
146633916929,319
4535554679297,319
17600860913697,319
4604355936265,319
26405459464705,319
19791211921429,319
39582418864420,320
37418040295442,320
39582420702468,320
43997797024000,320
35201821049104,320
137474869253,320
8976498425865,320
19791211529233,320
2336797886465,320
10050357690377,320
35223028957194,321
52819793018888,321
35227340636170,321
35270271444228,321
46179555475732,321
39651272427776,321
35270405661440,321
37452250087938,321
35189204525058,321
46179489021970,321
210453662209,321
154887520777,321
17660939338257,321
8972186683905,321
4398048744451,321
21990251435009,321
21990786212865,321
17597085065217,321
19791544844309,321
11132555755541,321
35253142159624,322
35291746406402,322
35227859812354,322
35270339723520,322
35193031229970,322
37452249178114,322
39582687629314,322
37452115345930,322
17596749709841,322
17592488104961,322
17601044424193,322
17601380089865,322
22059019141649,322
4535622828545,322
137741470209,322
19859946082305,322
35201554321668,323
35291746402568,323
52819526684672,323
39582420833536,323
35184407872530,323
35193031360530,323
46179572252936,323
43989206040594,323
43997795977472,323
35253125645064,323
154621184005,323
19791211663365,323
180673839113,323
19825855299585,323
4535753909761,323
8608814083,323
4604273099265,323
8942272907265,323
4535488086037,323
19791495041025,323
35201554386946,324
35330686453760,324
43997662028032,324
37383680827394,324
39617046839306,324
58308478111744,324
57277683863556,324
44135100711944,324
35188734298400,324
35253259405314,324
35193633243154,324
35253259340036,324
35330554073088,324
35193649897474,324
35188936149248,324
39582687695104,324
36352637276416,324
17596483440641,324
19791478067201,324
8950713156097,324
17609904095745,324
8609075457,324
4432408348933,324
21990769558537,324
8804682958347,324
8606712875,324
146364563465,324
154954506241,324
146097046049,324
17596617457681,324
17316319489,324
141870237701,324
17601463846913,324
1254399418369,324
35330420117504,325
37383680819472,325
35365029218304,325
52811219865604,325
43984760210696,325
35193515672840,325
39582487808260,325
39583039356938,325
52785301164032,325
43989206049024,325
37452132130818,325
141736284165,325
8609075203,325
4569847369729,325
4570113646597,325
8804684137475,325
17716876545,325
17596550218257,325
2336598654993,325
8743031041,325
21990235242505,325
8950729146377,325
35261681901570,326
39651138347776,326
35227606974474,326
37418308731144,326
35189203997952,326
35188667061540,326
35189271169280,326
35193031362562,326
35202156077312,326
37383464683776,326
37383731024128,326
39582504587520,326
180925571073,326
10075993284609,326
4535487628305,326
21990234788865,326
17596883669505,326
210587615753,326
142002948097,326
154887856129,326
146297978897,326
146048286729,326
17609651654657,326
154904559633,326
35188935885072,327
37383664042506,327
39582704074770,327
39685497823238,327
46179488506882,327
37383932355840,327
39582972249106,327
39583022653442,327
37384016109824,327
46179622719744,327
36292742615296,327
35257403842816,327
35202106130696,327
146297585685,327
176362160145,327
19825571201033,327
17631109185557,327
26392574035465,327
4535554738177,327
146096132129,327
141803135489,327
22059086381073,327
2336865001473,327
19791345745929,327
17597018472457,327
141736607761,327
35184408072448,328
35192964383250,328
52785416767492,328
39582437736720,328
39617315282946,328
37555462474240,328
52811219870208,328
35193498964994,328
37452182003714,328
37452182063106,328
35270338543892,328
37383481331714,328
37452249106434,328
43989189396736,328
35253259346180,328
35257537527818,328
35257388171266,328
36292476276992,328
37452115353860,328
37383414743304,328
8937828254209,328
21990234923521,328
17609903047185,328
154887524357,328
17635672657921,328
17597017949193,328
73015624707,328
85899478289,328
8937894052369,328
17592823587329,328
146112778273,328
4535571447825,328
8813407244291,328
146717802497,328
19860079775745,328
2336615301129,328
17597018407441,328
17609634873873,328
11132555758081,328
17600795377681,328
52777129934848,329
52776860387840,329
44135084197892,329
54976135299080,329
35227590264834,329
35227590205954,329
57277683868160,329
37418023523072,329
35219033821444,329
35227340636178,329
35192962028836,329
37383397446916,329
35193515672848,329
43997662807042,329
37452182069250,329
35261748617222,329
35193045913888,329
35270422437890,329
39582421286922,329
37452115415296,329
17596483373569,329
2370824114177,329
10075993280513,329
17626581436421,329
8976498425873,329
17665200624641,329
8942123090945,329
214748496913,329
17609902920705,329
73014445579,329
19791228179457,329
146632868369,329
21990853312521,329
4398182891539,329
705757187,329
86034743299,329
8813407111429,329
1245543141377,329
26392574562817,329
17596749971985,329
35321846958592,330
52815481344000,330
35365029283840,330
39617046905104,330
35365029150740,330
39582956585986,330
35189271167240,330
52785500397568,330
37452199755778,330
35201688338442,330
21990786467841,330
17627116273673,330
9126945795,330
17448441089,330
10995116414209,330
2336730776585,330
86051389697,330
4535754498049,330
4297723907,330
17592222220817,330
52785416774144,331
35202089093634,331
43980499976960,331
35192979065120,331
35296042287872,331
35188935493130,331
35188736327690,331
43989122222082,331
43984827320576,331
35202223049218,331
43980633932544,331
35193231052802,331
43989055701002,331
35184408268806,331
35184943042820,331
17678085720065,331
206193295365,331
22093311909889,331
206191990273,331
8942190133249,331
17601380093953,331
21990568103941,331
26396953935873,331
17678219675649,331
73148796931,331
1254266769409,331
206327250949,331
17609903312901,331
154887790597,331
21990786736129,331
52777128894464,332
52776860450824,332
46316927584260,332
43997662023682,332
55009943293952,332
35261748683008,332
35257454821378,332
35193297698834,332
35253259407616,332
43989189402880,332
39582554919426,332
35261815719942,332
35193499557890,332
37452115349510,332
146567070209,332
26405459202561,332
142002622469,332
17669512495113,332
9143583763,332
17596816625665,332
26396936110609,332
4967170051,332
4398718779395,332
17600912295941,332
8813407109397,332
19791478394881,332
142271320577,332
17592488567297,332
35253125452032,333
35261681764358,333
35227859681794,333
39616797214976,333
43989055180032,333
35184942650370,333
35321846699520,333
37384000504064,333
35188803436562,333
35261815857154,333
37383548440578,333
35189204582664,333
36284186235136,333
17596749713921,333
17600795115537,333
19791763218433,333
17635405266945,333
189247000581,333
111686975745,333
17660939146241,333
154637698057,333
4535821082625,333
146097176609,333
146701025793,333
26405593158145,333
137741533201,333
35218767548418,334
35227321897248,334
44023414919424,334
35291746275842,334
35193230590994,334
36292742091778,334
45088566678784,334
35193314345232,334
43984894427400,334
35261815848970,334
39651273474304,334
37384084259072,334
35184408267012,334
35192979329312,334
137474932753,334
21990501257729,334
137741206025,334
4535754170373,334
17635135852577,334
19825837608961,334
180388630565,334
1245808956417,334
17669495465473,334
146297328645,334
17601330676737,334
1245609725953,334
8950796779521,334
2336464965633,334
35253125449730,335
39651138474240,335
35261682811394,335
35270271701760,335
43997646291458,335
35202090140416,335
35184405908256,335
35253125384452,335
46179506454530,335
44160853742080,335
39754236170240,335
35253125190912,335
35253126235138,335
37383999393794,335
37452198709504,335
39651272296708,335
46179639365888,335
43989055578372,335
37383681081354,335
8950712107529,335
146031247381,335
180926546433,335
17627117257217,335
77309416709,335
8608810249,335
21990301892625,335
8937894055941,335
206326269953,335
1322985193473,335
214882585089,335
146431541769,335
8950847111681,335
17610038051329,335
17661073297921,335
17661073295365,335
17592355913749,335
17601313439761,335
154621444625,335
35184942841866,336
35201554319620,336
35223026927904,336
39616780440066,336
52785685005320,336
37383932285954,336
36293010523154,336
36284185707538,336
39582554982402,336
36369917280266,336
39651272295176,336
35201705050130,336
43997795975186,336
52780855791616,336
37383664439298,336
21990232820257,336
4604205203977,336
19791211661317,336
17609919823881,336
19791228438529,336
17635672653841,336
4432943190019,336
19825569108001,336
19825570218017,336
1254398895105,336
17669512233993,336
17601111654417,336
9210699779,336
21990904758273,336
8950862841857,336
43989073133570,337
36464540782592,337
37486491341056,337
39583022714882,337
35261748609554,337
35188669808912,337
35257387062016,337
8590071073,337
146030986769,337
214815482369,337
2336814538753,337
17592355917829,337
17601045004297,337
19859929305601,337
35287484997888,338
39582955541506,338
43984827318536,338
35193032278530,338
46179622719490,338
39651289075968,338
39651290120194,338
39582572740864,338
146031247881,338
17592221958665,338
17601044676629,338
137491644425,338
17635672653833,338
142003406337,338
4535754432517,338
17660956381185,338
35291747385346,339
35223563800832,339
35287484858644,339
52785483616768,339
35326175217668,339
37452198709250,339
35257520816392,339
35253260452096,339
37452249170184,339
35270405654534,339
35257388237056,339
35192962678826,339
35270288740354,339
35253142425856,339
4536022606337,339
4535754162705,339
26405459200513,339
138010690049,339
146297398273,339
11132556281345,339
17592756479489,339
23090079731713,339
17600845187585,339
146099143169,339
137808060929,339
77310070787,339
17609368535569,339
8813290201345,339
35193499295746,340
35184409051650,340
55010477998600,340
39616797212682,340
35270271567112,340
52776860128768,340
39651289073920,340
43997795977218,340
37384084258818,340
37383664304658,340
17592222023697,340
154621182473,340
17609368274949,340
111670329347,340
4570113640961,340
4466766054419,340
21990251430921,340
19859996016657,340
17596883734529,340
17661091119105,340
35291746338818,341
37555196137984,341
57277701685248,341
37486491336722,341
35201820529666,341
35193297698826,341
39583089758210,341
35185077846018,341
35189338284034,341
35193098473728,341
43997779200260,341
43997795975440,341
35253276114954,341
17596749783041,341
17601313177609,341
17592757846017,341
21990235963905,341
8950712109061,341
2336464570373,341
146314366977,341
17635404285953,341
17609902794241,341
19791211398673,341
35653131,341
77326189841,341
21990501650433,341
35188803504384,342
37383398031370,342
54975584014340,342
154904305665,342
8804766842899,342
21990853312529,342
35188669480978,343
37452115148818,343
35330669677056,343
35257386803460,343
37418023520770,343
35219033826048,343
39617315209492,343
35227606978562,343
52819794067456,343
44135084000264,343
39651138211072,343
37383395349796,343
35270406766848,343
39583089828096,343
35270406701062,343
35261682155530,343
45088567197706,343
142002683913,343
26388312885761,343
138009643521,343
10075993276433,343
189246997001,343
4432943122693,343
11132555297801,343
210454578177,343
17600778212353,343
17678085522449,343
35787779,343
21990568104449,343
21990299668517,343
86033699073,343
8937961169409,343
19791880389137,343
19791897174017,343
35261681829890,344
37383933591554,344
43997645250820,344
35253125386500,344
35296041369610,344
35227606974728,344
37452181930506,344
35257453641996,344
44126578933760,344
35330486960144,344
39582554915338,344
35261815718156,344
43989206040848,344
13331578753537,344
2336464572421,344
22058969071625,344
4535487697921,344
21990500996609,344
17592890753041,344
8942257177089,344
17610037006849,344
8937961162757,344
13331579019777,344
22058952557073,344
36180229,344
2199042658561,344
35227590199810,345
39754485731840,345
35219033821952,345
57277683867652,345
39754485727252,345
43989055177992,345
35193031234304,345
35189339324418,345
35202223178000,345
35193098342914,345
35257537531906,345
35257538576640,345
35193649891584,345
35185094557698,345
43989072347408,345
154621251585,345
2336730974209,345
17592223072257,345
17592488370177,345
17600778347009,345
137474875905,345
17669512499201,345
4570113642501,345
214749545473,345
77309543689,345
17678085526529,345
10995116410121,345
8800387991051,345
2336531419141,345
214765670401,345
35261682941954,346
35227858706434,346
35270288217344,346
37383950042114,346
52785217409024,346
52785550725632,346
39582957043972,346
77309808643,346
17626581499921,346
180390726145,346
17597017953281,346
8933632704521,346
17592622256641,346
8875675651,346
35253126496258,347
35270271699204,347
37383412385826,347
57208964448296,347
44160853740032,347
35193498969090,347
35188935632128,347
46179488507136,347
37383932355586,347
35253141902338,347
35253259340290,347
35253259340544,347
35193230991874,347
37383397969926,347
35261698803714,347
17678086701569,347
223339610625,347
17631377690625,347
17631109251089,347
176362233857,347
17635138863617,347
176362094613,347
5498095010827,347
85899351301,347
17665267732481,347
17609435124225,347
26396952887313,347
18709013856273,347
8950846065153,347
17592891736577,347
39582418866976,348
39582955735300,348
55010209565184,348
35356472779264,348
35365046976512,348
57277700638720,348
37383664377858,348
35188669808904,348
37452115478784,348
37383664308230,348
52785702244352,348
44135101239296,348
73015624961,348
85899478035,348
35788033,348
17181967883,348
8659210243,348
17597085122577,348
26396936241169,348
154954367505,348
8659142917,348
4535837794305,348
8950846128137,348
1314394210313,348
35261681832192,349
35184942777096,349
35261681766406,349
43989072093186,349
37418023585794,349
40785010491394,349
35227858637060,349
35219033825540,349
52820061454352,349
35192964126210,349
37383730956290,349
35330470187520,349
43984827195652,349
37383932805138,349
36292476276738,349
39582421225986,349
39651155378194,349
17703871975425,349
8942121980929,349
2199025423363,349
8937828123649,349
17609902916625,349
17592219600425,349
19791813345297,349
19791278506505,349
17600859869217,349
17669579341833,349
4604340273153,349
26397003223553,349
146699981313,349
17596617330693,349
17609903439889,349
8937827475461,349
77326717185,349
37452115091970,350
37452115092224,350
37486474694658,350
45088567723010,350
39651206365186,350
39582555045906,350
43997779331074,350
46179622717696,350
39583090737412,350
8933565857801,350
17609634613253,350
154887520277,350
19791494774793,350
17626579341349,350
17601044416017,350
17665334706705,350
210587615761,350
17592488559113,350
35192962290210,351
37417757180180,351
44023432609794,351
43997646161152,351
35202090009602,351
35189272215554,351
39651205190146,351
39583022584576,351
39583022588672,351
35261815720450,351
37452249041410,351
35253259342592,351
35253259346688,351
39651289080064,351
210454708737,351
141736280585,351
214749676033,351
17678085657089,351
17678085653009,351
17626847840257,351
172100683781,351
17592221701125,351
11132572009489,351
18769141305345,351
210453987337,351
214748954633,351
17592488632321,351
17669495980553,351
36292476012546,352
37452115083786,352
35223563798784,352
57208964382772,352
35184942584834,352
39582488920066,352
39651272294668,352
35257537528080,352
37520836988928,352
13331578749449,352
2336464577025,352
17635673702401,352
154887332865,352
12094627906571,352
9210691857,352
22059086250513,352
17609516912673,352
17592773771273,352
40750649970944,353
35253142159370,353
37486491340802,353
35188935562242,353
43997645050882,353
43997712220432,353
44126561116672,353
37383730897156,353
52785500391424,353
39651273343236,353
35193115117824,353
37452265824258,353
54976118788608,353
17596483371537,353
8933565792777,353
154637963265,353
17635672727553,353
17635672590341,353
17600778077713,353
77376585747,353
146163106345,353
21990369919489,353
8937827598353,353
17182625795,353
73014972677,353
2336731170821,353
35253125449984,354
35192964386822,354
35253125384198,354
55010494777344,354
43997779337472,354
35253277163776,354
37521103266304,354
35193516204034,354
137475916289,354
142002620421,354
17182032915,354
17596550287361,354
73081684241,354
26405594202625,354
155290960385,354
26397020000257,354
35188935819274,355
35184943890434,355
36292476010514,355
43997645244676,355
35193247502338,355
39685497815062,355
35227875410184,355
57277700644864,355
37418040295696,355
35261748678912,355
35193029263402,355
39651205186058,355
37383548436744,355
35261682028550,355
4535504601105,355
4535487632385,355
2336464438289,355
4297065995,355
28587302323721,355
26396936114689,355
17592891801601,355
17600912429057,355
21990903783425,355
8950846064645,355
19791360299041,355
23090013147137,355
146566287873,355
22058952557065,355
36293011833088,356
39651155118336,356
35188669154580,356
35257403311122,356
35193247237138,356
39651205318658,356
43989190443264,356
35193500598274,356
137741209605,356
19825571270657,356
19825571144193,356
11166931755009,356
17592555212801,356
137606795297,356
154755138057,356
17609634873865,356
52776860459008,357
39582418864928,357
52785433544704,357
37418292023298,357
35219302318090,357
57277700636680,357
37452183109888,357
35193567052544,357
35193098403850,357
35201688273172,357
43997645509122,357
35192979329058,357
37383949517072,357
21990786469889,357
11132572272641,357
17601312916497,357
21990770541569,357
4398048609803,357
2336531480593,357
18700356816897,357
17669562566661,357
4967235587,357
17316319235,357
1322984144905,357
206192578561,357
137741468177,357
39582687300098,358
35360734257152,358
39616780566800,358
55010209562644,358
35257386607618,358
35193230591248,358
36361193128978,358
43997712224512,358
39651205194496,358
35184541962500,358
8942139998209,358
2371090518017,358
17631377629697,358
19825569042977,358
4831978753,358
10995116409875,358
2336747422729,358
17678219739145,358
210453922313,358
146297849861,358
35184424779794,359
35356206436864,359
37383397447170,359
52785433285632,359
39651272433920,359
43989206042626,359
35193116164352,359
52785150693888,359
142002618889,359
17609368276997,359
137491648513,359
42951905283,359
17703871971345,359
77327238401,359
77393301507,359
19791363440641,359
35253142163458,360
35223564779522,360
37418023653378,360
39754485727752,360
37555479250944,360
37383414743050,360
17592756544513,360
17601044546577,360
4466766120201,360
17182098705,360
21990318538769,360
17600913342977,360
37418023651584,361
43997728874752,361
54975734480912,361
2199042392083,361
154887390225,361
141736544261,361
37383680823298,362
35356206501888,362
37486474690832,362
52820061454344,362
35227875410192,362
35201820460050,362
52777128625160,362
35192962025002,362
35184407746050,362
35253192298498,362
43989122157058,362
35330753302528,362
35253259469064,362
36293145788672,362
35202240872704,362
35184943043328,362
35261682026756,362
35201554581764,362
137474934785,362
137472839713,362
4535755211265,362
4432944234499,362
19826106042369,362
23192823402497,362
17703873019905,362
4398048678915,362
2336464376833,362
2336730646033,362
9144632577,362
214816587777,362
8950778958337,362
8950795732993,362
17600912424977,362
8592691457,362
17601314423297,362
17678085918725,362
35193230723840,363
52785150431744,363
35184942776842,363
35291747451136,363
37418023653632,363
36464540786688,363
35291746279684,363
35270289261570,363
35330736523776,363
35193029134882,363
37383730891012,363
39651221962762,363
43997728866314,363
39582554915346,363
46179489021962,363
19859945816073,363
17626581436929,363
4295103777,363
146297455633,363
8937826952705,363
137740953089,363
21990568099861,363
22059087364097,363
223472652289,363
77460410371,363
85900005633,363
8950712500241,363
18777597546497,363
21990235177481,363
21990235179013,363
39582420960016,364
52819776311296,364
55010209693712,364
35287484991744,364
35365029154820,364
39616778342692,364
55009960001544,364
35188935566338,364
37452131599632,364
35189002668034,364
39582487810308,364
35193045909800,364
35193231114504,364
17631377760257,364
2370824045073,364
8804683093249,364
9126941699,364
2199291823123,364
10041633539081,364
154888308225,364
4398065386515,364
4535821144065,364
2405332680713,364
17609903448065,364
5634999717889,364
8942139211785,364
35188935893248,365
45088566939904,365
37452131862784,365
37452131868674,365
35227858702338,365
35287484928002,365
39685497819142,365
35261681574914,365
35261681503492,365
35184942519556,365
37383948997634,365
37383464554756,365
35270405720066,365
35253260386564,365
52785835937792,365
35193230987778,365
35253125644810,365
8592363523,365
17609903049217,365
8933566841345,365
8976482762753,365
17635137880081,365
17631377625601,365
8985071587841,365
17601312920577,365
17601313900033,365
26396869002761,365
17669562699777,365
22059020190209,365
142136713217,365
17596617327121,365
154755138065,365
146163109925,365
8942139211793,365
35193499222026,366
40785009442826,366
57277700636688,366
35189204059400,366
37452114961410,366
37452114961664,366
35270338674706,366
43984894361610,366
43997779329034,366
37452249171970,366
37452249169930,366
39651138732296,366
21990501253649,366
17609634611729,366
21990501255173,366
21990769696773,366
4570113712129,366
17631109186065,366
176362095121,366
21990232557097,366
2199025354251,366
4535821009417,366
21990903713793,366
19791478262273,366
35253125447698,367
35257387974912,367
43997645377792,367
43989055308298,367
35257386797316,367
46179505408256,367
39754485794816,367
35227323994368,367
40785009451010,367
57208981162016,367
35270271505410,367
36293011571968,367
35330736656384,367
46179555610880,367
35261748613126,367
37383747670272,367
54975717773312,367
35253259476994,367
36369917284354,367
35261682094336,367
39582957109250,367
17596750758401,367
17600776243745,367
9143844883,367
171832315937,367
17635672590849,367
17716872457,367
1116693595147,367
17596481013289,367
146314105857,367
17592823644169,367
146632872449,367
8950846071297,367
19791881437697,367
137875169793,367
146431543301,367
22059086254085,367
154755137557,367
8859029761,367
146031640593,367
26396869530113,367
146297847829,367
57277683933184,368
35227323994114,368
35304631308544,368
58309012885504,368
58308744445960,368
39582420765698,368
37452114827008,368
35321980981248,368
35201554645010,368
35193499549706,368
9144893697,368
249108103697,368
17644279300105,368
8590001195,368
4398046643243,368
4831839755,368
146297327105,368
17601061196801,368
21990568169473,368
19791830059009,368
37383932542986,369
35188935889152,369
36293011832834,369
46179505408002,369
37418308730890,369
35184674214914,369
39651138086148,369
39582754279680,369
37383999455504,369
46179622715410,369
39582972772362,369
19791477997589,369
17635405332481,369
8972186681865,369
21990234719249,369
21990301827081,369
21990903709713,369
17592353886241,369
146431680513,369
17609502228501,369
2336731234321,369
146297978889,369
40750649970690,370
39582955735808,370
35184405910304,370
39754485792784,370
40682468148226,370
35192964125956,370
35189002670082,370
54975650664448,370
39651205316872,370
37383464681744,370
35188952797440,370
17626579402793,370
8976498429953,370
2199560258825,370
146098233345,370
223472582665,370
1314395258881,370
17600910197289,370
17601313513473,370
4535754424841,370
9144107027,370
2336747946001,370
35261681897474,371
43989055443200,371
35184408003082,371
35356472836104,371
43997728866576,371
39582957175040,371
39582956004096,371
4398584562945,371
210520571913,371
137808117769,371
17601178636801,371
146431545349,371
22059104075777,371
2336464832517,371
35270271836162,372
35193247498504,372
46213864890624,372
40682467103746,372
40750650754050,372
43989122158852,372
35257470427392,372
37383747674368,372
39582572740610,372
35193499488258,372
35201554649344,372
52776860717056,372
17592238735369,372
17635135782953,372
17626579337769,372
141736018965,372
17601380028417,372
9195094019,372
146649647105,372
4535621914625,372
17596883667457,372
141736673297,372
141736550913,372
8942122438661,372
39582955741952,373
54975850095104,373
35193515935746,373
35192979067168,373
35360734188032,373
52819776242192,373
35227606974736,373
37486491336968,373
37418040295434,373
35192978806048,373
35193566136322,373
37383999459584,373
36361260240898,373
45088633782290,373
35257521864960,373
43989189328906,373
40750783922194,373
35257521799936,373
35270405653010,373
35270405652502,373
35193231056898,373
54975850418176,373
35188667584804,373
19859929041409,373
28587302586881,373
19791209562665,373
206192255489,373
138009649665,373
21990769692677,373
1279902355457,373
77309551873,373
21990234784785,373
2267742868483,373
2336464442369,373
4535487563281,373
17597085126657,373
9194045459,373
10041700655105,373
210587680777,373
17609502298113,373
73148792851,373
1245676834817,373
146297913361,373
17609634942977,373
17600776507937,373
19791209828389,373
